,GEO_ID,STATE,state,LSAD,CENSUSAREA,fips,cases,deaths,dtc100,population,deaths100k,date
1705,0400000US47,47,Tennessee,,41234.896,47,1721,13,0.7553747821034282,6833174,0.1902483384734532,2020-03-30
1706,0400000US47,47,Tennessee,,41234.896,47,2049,13,0.6344558321132261,6833174,0.1902483384734532,2020-03-31
1707,0400000US47,47,Tennessee,,41234.896,47,2689,23,0.8553365563406471,6833174,0.3365932142222633,2020-04-01
1708,0400000US47,47,Tennessee,,41234.896,47,2868,32,1.1157601115760112,6833174,0.4683036023961925,2020-04-02
1709,0400000US47,47,Tennessee,,41234.896,47,3032,38,1.2532981530343008,6833174,0.5561105278454785,2020-04-03
1710,0400000US47,47,Tennessee,,41234.896,47,3265,47,1.439509954058193,6833174,0.6878209160194078,2020-04-04
1711,0400000US47,47,Tennessee,,41234.896,47,3538,50,1.4132278123233466,6833174,0.7317243787440507,2020-04-05
1712,0400000US47,47,Tennessee,,41234.896,47,3753,65,1.7319477751132426,6833174,0.951241692367266,2020-04-06
1713,0400000US47,47,Tennessee,,41234.896,47,4010,72,1.7955112219451372,6833174,1.0536831053914328,2020-04-07
1714,0400000US47,47,Tennessee,,41234.896,47,4246,83,1.954780970325012,6833174,1.2146624687151242,2020-04-08
1715,0400000US47,47,Tennessee,,41234.896,47,4456,95,2.131956912028725,6833174,1.3902763196136965,2020-04-09
1716,0400000US47,47,Tennessee,,41234.896,47,4793,104,2.169831003546839,6833174,1.5219867077876257,2020-04-10
1717,0400000US47,47,Tennessee,,41234.896,47,4983,107,2.1473008227975114,6833174,1.5658901705122688,2020-04-11
1718,0400000US47,47,Tennessee,,41234.896,47,5144,107,2.0800933125972008,6833174,1.5658901705122688,2020-04-12
1719,0400000US47,47,Tennessee,,41234.896,47,5483,114,2.079153747948204,6833174,1.6683315835364358,2020-04-13
1720,0400000US47,47,Tennessee,,41234.896,47,5654,123,2.175451008135833,6833174,1.8000419717103646,2020-04-14
1721,0400000US47,47,Tennessee,,41234.896,47,5864,135,2.302182810368349,6833174,1.9756558226089367,2020-04-15
1722,0400000US47,47,Tennessee,,41234.896,47,6077,142,2.3366792825407274,6833174,2.0780972356331042,2020-04-16
1723,0400000US47,47,Tennessee,,41234.896,47,6423,146,2.2730811147438894,6833174,2.136635185932628,2020-04-17
1724,0400000US47,47,Tennessee,,41234.896,47,6624,148,2.2342995169082123,6833174,2.16590416108239,2020-04-18
1725,0400000US47,47,Tennessee,,41234.896,47,6824,151,2.212778429073857,6833174,2.209807623807033,2020-04-19
1726,0400000US47,47,Tennessee,,41234.896,47,6994,156,2.2304832713754648,6833174,2.2829800616814384,2020-04-20
1727,0400000US47,47,Tennessee,,41234.896,47,7317,159,2.173021730217302,6833174,2.3268835244060813,2020-04-21
1728,0400000US47,47,Tennessee,,41234.896,47,7681,169,2.200234344486395,6833174,2.473228400154892,2020-04-22
1729,0400000US47,47,Tennessee,,41234.896,47,8169,172,2.1055208715877094,6833174,2.5171318628795345,2020-04-23
1730,0400000US47,47,Tennessee,,41234.896,47,8618,172,1.9958226966813648,6833174,2.5171318628795345,2020-04-24
1731,0400000US47,47,Tennessee,,41234.896,47,8918,179,2.0071764969724155,6833174,2.6195732759037016,2020-04-25
1732,0400000US47,47,Tennessee,,41234.896,47,9435,182,1.9289878113407528,6833174,2.6634767386283453,2020-04-26
1733,0400000US47,47,Tennessee,,41234.896,47,9739,184,1.889311017558271,6833174,2.6927457137781072,2020-04-27
1734,0400000US47,47,Tennessee,,41234.896,47,9974,190,1.904952877481452,6833174,2.7805526392273934,2020-04-28
1735,0400000US47,47,Tennessee,,41234.896,47,10255,196,1.9112627986348116,6833174,2.868359564676678,2020-04-29
1736,0400000US47,47,Tennessee,,41234.896,47,10506,200,1.9036740909956211,6833174,2.926897514976203,2020-04-30
1737,0400000US47,47,Tennessee,,41234.896,47,11781,205,1.7400899753840933,6833174,3.000069952850608,2020-05-01
1738,0400000US47,47,Tennessee,,41234.896,47,12376,210,1.6968325791855203,6833174,3.0732423907250133,2020-05-02
1739,0400000US47,47,Tennessee,,41234.896,47,12871,211,1.639344262295082,6833174,3.0878768782998938,2020-05-03
1740,0400000US47,47,Tennessee,,41234.896,47,13283,216,1.6261386734924341,6833174,3.1610493161742994,2020-05-04
1741,0400000US47,47,Tennessee,,41234.896,47,13555,225,1.6599040944300998,6833174,3.2927597043482284,2020-05-05
1742,0400000US47,47,Tennessee,,41234.896,47,13737,237,1.7252675256606245,6833174,3.4683735552468,2020-05-06
1743,0400000US47,47,Tennessee,,41234.896,47,14108,238,1.6869861071732348,6833174,3.4830080428216807,2020-05-07
1744,0400000US47,47,Tennessee,,41234.896,47,14276,240,1.6811431773606051,6833174,3.5122770179714435,2020-05-08
1745,0400000US47,47,Tennessee,,41234.896,47,14675,241,1.6422487223168654,6833174,3.5269115055463236,2020-05-09
1746,0400000US47,47,Tennessee,,41234.896,47,15060,242,1.6069057104913682,6833174,3.541545993121205,2020-05-10
1747,0400000US47,47,Tennessee,,41234.896,47,15423,248,1.607988069765934,6833174,3.629352918570491,2020-05-11
1748,0400000US47,47,Tennessee,,41234.896,47,15777,264,1.6733219243202129,6833174,3.863504719768588,2020-05-12
1749,0400000US47,47,Tennessee,,41234.896,47,16261,271,1.6665641719451447,6833174,3.9659461327927543,2020-05-13
1750,0400000US47,47,Tennessee,,41234.896,47,16588,284,1.71208102242585,6833174,4.1561944712662084,2020-05-14
1751,0400000US47,47,Tennessee,,41234.896,47,16917,288,1.7024295087781518,6833174,4.214732421565731,2020-05-15
1752,0400000US47,47,Tennessee,,41234.896,47,17204,292,1.697279702394792,6833174,4.273270371865256,2020-05-16
1753,0400000US47,47,Tennessee,,41234.896,47,17391,293,1.684779483640964,6833174,4.287904859440137,2020-05-17
1754,0400000US47,47,Tennessee,,41234.896,47,17767,296,1.6660100185737603,6833174,4.33180832216478,2020-05-18
1755,0400000US47,47,Tennessee,,41234.896,47,18301,301,1.6447188678214306,6833174,4.4049807600391855,2020-05-19
1756,0400000US47,47,Tennessee,,41234.896,47,18534,309,1.6672062156037553,6833174,4.522056660638233,2020-05-20
1757,0400000US47,47,Tennessee,,41234.896,47,18970,313,1.6499736425935687,6833174,4.580594610937758,2020-05-21
1758,0400000US47,47,Tennessee,,41234.896,47,19364,315,1.6267300144598225,6833174,4.60986358608752,2020-05-22
1759,0400000US47,47,Tennessee,,41234.896,47,19765,325,1.6443207690361752,6833174,4.75620846183633,2020-05-23
1760,0400000US47,47,Tennessee,,41234.896,47,20116,332,1.6504275203817858,6833174,4.858649874860497,2020-05-24
1761,0400000US47,47,Tennessee,,41234.896,47,20533,334,1.6266497832757023,6833174,4.887918850010259,2020-05-25
1762,0400000US47,47,Tennessee,,41234.896,47,20960,339,1.6173664122137406,6833174,4.961091287884664,2020-05-26
1763,0400000US47,47,Tennessee,,41234.896,47,21360,353,1.652621722846442,6833174,5.165974113932998,2020-05-27
1764,0400000US47,47,Tennessee,,41234.896,47,21763,352,1.6174240683729264,6833174,5.1513396263581175,2020-05-28
1765,0400000US47,47,Tennessee,,41234.896,47,22199,356,1.6036758412541108,6833174,5.209877576657641,2020-05-29
1766,0400000US47,47,Tennessee,,41234.896,47,22676,360,1.587581584053625,6833174,5.268415526957165,2020-05-30
1767,0400000US47,47,Tennessee,,41234.896,47,22832,360,1.5767344078486334,6833174,5.268415526957165,2020-05-31
1768,0400000US47,47,Tennessee,,41234.896,47,23242,361,1.5532226142328542,6833174,5.283050014532046,2020-06-01
1769,0400000US47,47,Tennessee,,41234.896,47,24498,378,1.5429831006612784,6833174,5.531836303305024,2020-06-02
1770,0400000US47,47,Tennessee,,41234.896,47,25024,386,1.5425191815856778,6833174,5.6489122039040724,2020-06-03
1771,0400000US47,47,Tennessee,,41234.896,47,25374,401,1.580357846614645,6833174,5.868429517527287,2020-06-04
1772,0400000US47,47,Tennessee,,41234.896,47,25799,405,1.5698282879181364,6833174,5.9269674678268105,2020-06-05
1773,0400000US47,47,Tennessee,,41234.896,47,26359,413,1.5668272696232788,6833174,6.044043368425858,2020-06-06
1774,0400000US47,47,Tennessee,,41234.896,47,26811,414,1.5441423296408192,6833174,6.058677856000741,2020-06-07
1775,0400000US47,47,Tennessee,,41234.896,47,27217,417,1.5321306536355954,6833174,6.102581318725384,2020-06-08
1776,0400000US47,47,Tennessee,,41234.896,47,27865,430,1.5431544948860576,6833174,6.292829657198838,2020-06-09
1777,0400000US47,47,Tennessee,,41234.896,47,28379,436,1.5363472990591631,6833174,6.380636582648123,2020-06-10
1778,0400000US47,47,Tennessee,,41234.896,47,28766,441,1.5330598623374818,6833174,6.453809020522527,2020-06-11
1779,0400000US47,47,Tennessee,,41234.896,47,29218,461,1.5777945102334177,6833174,6.746498772020148,2020-06-12
1780,0400000US47,47,Tennessee,,41234.896,47,29616,465,1.5700972447325772,6833174,6.805036722319674,2020-06-13
1781,0400000US47,47,Tennessee,,41234.896,47,30174,467,1.5476900642937628,6833174,6.834305697469434,2020-06-14
1782,0400000US47,47,Tennessee,,41234.896,47,30945,477,1.5414444983034414,6833174,6.980650573218244,2020-06-15
1783,0400000US47,47,Tennessee,,41234.896,47,31623,487,1.5400183410808588,6833174,7.126995448967054,2020-06-16
1784,0400000US47,47,Tennessee,,41234.896,47,32112,493,1.535251619332337,6833174,7.214802374416339,2020-06-17
1785,0400000US47,47,Tennessee,,41234.896,47,32604,504,1.5458225984541774,6833174,7.375781737740032,2020-06-18
1786,0400000US47,47,Tennessee,,41234.896,47,33603,508,1.5117697824598997,6833174,7.434319688039555,2020-06-19
1787,0400000US47,47,Tennessee,,41234.896,47,34223,516,1.5077579405662858,6833174,7.551395588638602,2020-06-20
1788,0400000US47,47,Tennessee,,41234.896,47,34719,519,1.494858722889484,6833174,7.595299051363248,2020-06-21
1789,0400000US47,47,Tennessee,,41234.896,47,35255,525,1.4891504751099134,6833174,7.683105976812532,2020-06-22
1790,0400000US47,47,Tennessee,,41234.896,47,36018,535,1.4853684268976624,6833174,7.829450852561343,2020-06-23
1791,0400000US47,47,Tennessee,,41234.896,47,36822,548,1.4882407256531422,6833174,8.019699191034796,2020-06-24
1792,0400000US47,47,Tennessee,,41234.896,47,37695,558,1.4803024273776362,6833174,8.166044066783607,2020-06-25
1793,0400000US47,47,Tennessee,,41234.896,47,38802,569,1.4664192567393437,6833174,8.327023430107298,2020-06-26
1794,0400000US47,47,Tennessee,,41234.896,47,39813,577,1.4492753623188406,6833174,8.444099330706345,2020-06-27
1795,0400000US47,47,Tennessee,,41234.896,47,39945,577,1.4444861684816623,6833174,8.444099330706345,2020-06-28
1796,0400000US47,47,Tennessee,,41234.896,47,41388,585,1.4134531748332848,6833174,8.561175231305393,2020-06-29
1797,0400000US47,47,Tennessee,,41234.896,47,42815,597,1.3943711316127527,6833174,8.736789082203966,2020-06-30
1798,0400000US47,47,Tennessee,,41234.896,47,44360,602,1.3570784490532009,6833174,8.809961520078371,2020-07-01
1799,0400000US47,47,Tennessee,,41234.896,47,46176,612,1.3253638253638254,6833174,8.95630639582718,2020-07-02
1800,0400000US47,47,Tennessee,,41234.896,47,47882,626,1.3073806440833715,6833174,9.161189221875516,2020-07-03
1801,0400000US47,47,Tennessee,,41234.896,47,49232,630,1.2796555086122847,6833174,9.21972717217504,2020-07-04
1802,0400000US47,47,Tennessee,,41234.896,47,50365,639,1.268738211059267,6833174,9.351437560348968,2020-07-05
1803,0400000US47,47,Tennessee,,41234.896,47,51509,646,1.2541497602360752,6833174,9.453878973373136,2020-07-06
1804,0400000US47,47,Tennessee,,41234.896,47,52643,657,1.248029177668446,6833174,9.614858336696829,2020-07-07
1805,0400000US47,47,Tennessee,,41234.896,47,54756,678,1.2382204689896998,6833174,9.922182575769328,2020-07-08
1806,0400000US47,47,Tennessee,,41234.896,47,56531,700,1.2382586545435248,6833174,10.244141302416713,2020-07-09
1807,0400000US47,47,Tennessee,,41234.896,47,58224,713,1.2245809288266007,6833174,10.434389640890164,2020-07-10
1808,0400000US47,47,Tennessee,,41234.896,47,59981,728,1.213717677264467,6833174,10.653906954513381,2020-07-11
1809,0400000US47,47,Tennessee,,41234.896,47,61106,731,1.19628187084738,6833174,10.697810417238019,2020-07-12
1810,0400000US47,47,Tennessee,,41234.896,47,63615,738,1.1601037491157746,6833174,10.800251830262187,2020-07-13
1811,0400000US47,47,Tennessee,,41234.896,47,65412,757,1.1572800097841376,6833174,11.078307094184927,2020-07-14
1812,0400000US47,47,Tennessee,,41234.896,47,67515,773,1.1449307561282678,6833174,11.312458895383024,2020-07-15
1813,0400000US47,47,Tennessee,,41234.896,47,69827,786,1.1256390794391855,6833174,11.502707233856475,2020-07-16
1814,0400000US47,47,Tennessee,,41234.896,47,72072,805,1.1169386169386168,6833174,11.780762497779214,2020-07-17
1815,0400000US47,47,Tennessee,,41234.896,47,74518,828,1.1111409323921737,6833174,12.117355712001482,2020-07-18
1816,0400000US47,47,Tennessee,,41234.896,47,76180,834,1.0947755316355998,6833174,12.205162637450767,2020-07-19
1817,0400000US47,47,Tennessee,,41234.896,47,77944,838,1.0751308631838243,6833174,12.26370058775029,2020-07-20
1818,0400000US47,47,Tennessee,,41234.896,47,80026,863,1.0783995201559493,6833174,12.629562777122313,2020-07-21
1819,0400000US47,47,Tennessee,,41234.896,47,82172,878,1.068490483376333,6833174,12.849080090745533,2020-07-22
1820,0400000US47,47,Tennessee,,41234.896,47,84652,913,1.0785332892312054,6833174,13.361287155866366,2020-07-23
1821,0400000US47,47,Tennessee,,41234.896,47,86667,926,1.0684574290098885,6833174,13.551535494339822,2020-07-24
1822,0400000US47,47,Tennessee,,41234.896,47,88459,953,1.077335262664059,6833174,13.94666665886161,2020-07-25
1823,0400000US47,47,Tennessee,,41234.896,47,91330,955,1.0456586006788569,6833174,13.975935634011366,2020-07-26
1824,0400000US47,47,Tennessee,,41234.896,47,93869,965,1.0280284225889271,6833174,14.122280509760179,2020-07-27
1825,0400000US47,47,Tennessee,,41234.896,47,96318,988,1.0257688074918498,6833174,14.458873723982439,2020-07-28
1826,0400000US47,47,Tennessee,,41234.896,47,98145,1008,1.0270518110958275,6833174,14.751563475480063,2020-07-29
1827,0400000US47,47,Tennessee,,41234.896,47,100166,1022,1.020306291556017,6833174,14.956446301528395,2020-07-30
1828,0400000US47,47,Tennessee,,41234.896,47,103144,1047,1.0150857054215467,6833174,15.32230849090042,2020-07-31
1829,0400000US47,47,Tennessee,,41234.896,47,105455,1056,1.0013749940733014,6833174,15.454018879074349,2020-08-01
1830,0400000US47,47,Tennessee,,41234.896,47,106804,1062,0.9943447810943412,6833174,15.541825804523638,2020-08-02
1831,0400000US48,48,Texas,,261231.711,48,1,0,0.0,28995881,0.0,2020-02-12
1832,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-13
1833,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-14
1834,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-15
1835,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-16
1836,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-17
1837,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-18
1838,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-19
1839,0400000US48,48,Texas,,261231.711,48,2,0,0.0,28995881,0.0,2020-02-20
1840,0400000US48,48,Texas,,261231.711,48,4,0,0.0,28995881,0.0,2020-02-21
1841,0400000US48,48,Texas,,261231.711,48,4,0,0.0,28995881,0.0,2020-02-22
1842,0400000US48,48,Texas,,261231.711,48,4,0,0.0,28995881,0.0,2020-02-23
1843,0400000US48,48,Texas,,261231.711,48,10,0,0.0,28995881,0.0,2020-02-24
1844,0400000US48,48,Texas,,261231.711,48,10,0,0.0,28995881,0.0,2020-02-25
1845,0400000US48,48,Texas,,261231.711,48,10,0,0.0,28995881,0.0,2020-02-26
1846,0400000US48,48,Texas,,261231.711,48,10,0,0.0,28995881,0.0,2020-02-27
1847,0400000US48,48,Texas,,261231.711,48,11,0,0.0,28995881,0.0,2020-02-28
1848,0400000US48,48,Texas,,261231.711,48,11,0,0.0,28995881,0.0,2020-02-29
1849,0400000US48,48,Texas,,261231.711,48,11,0,0.0,28995881,0.0,2020-03-01
1850,0400000US48,48,Texas,,261231.711,48,11,0,0.0,28995881,0.0,2020-03-02
1851,0400000US48,48,Texas,,261231.711,48,11,0,0.0,28995881,0.0,2020-03-03
1852,0400000US48,48,Texas,,261231.711,48,12,0,0.0,28995881,0.0,2020-03-04
1853,0400000US48,48,Texas,,261231.711,48,16,0,0.0,28995881,0.0,2020-03-05
1854,0400000US48,48,Texas,,261231.711,48,19,0,0.0,28995881,0.0,2020-03-06
1855,0400000US48,48,Texas,,261231.711,48,19,0,0.0,28995881,0.0,2020-03-07
1856,0400000US48,48,Texas,,261231.711,48,23,0,0.0,28995881,0.0,2020-03-08
1857,0400000US48,48,Texas,,261231.711,48,24,0,0.0,28995881,0.0,2020-03-09
1858,0400000US48,48,Texas,,261231.711,48,31,0,0.0,28995881,0.0,2020-03-10
1859,0400000US48,48,Texas,,261231.711,48,33,0,0.0,28995881,0.0,2020-03-11
1860,0400000US48,48,Texas,,261231.711,48,41,0,0.0,28995881,0.0,2020-03-12
1861,0400000US48,48,Texas,,261231.711,48,58,0,0.0,28995881,0.0,2020-03-13
1862,0400000US48,48,Texas,,261231.711,48,69,0,0.0,28995881,0.0,2020-03-14
1863,0400000US48,48,Texas,,261231.711,48,80,0,0.0,28995881,0.0,2020-03-15
1864,0400000US48,48,Texas,,261231.711,48,87,1,1.1494252873563218,28995881,0.003448765705722133,2020-03-16
1865,0400000US48,48,Texas,,261231.711,48,106,1,0.9433962264150944,28995881,0.003448765705722133,2020-03-17
1866,0400000US48,48,Texas,,261231.711,48,166,2,1.2048192771084338,28995881,0.006897531411444267,2020-03-18
1867,0400000US48,48,Texas,,261231.711,48,248,4,1.6129032258064515,28995881,0.013795062822888534,2020-03-19
1868,0400000US48,48,Texas,,261231.711,48,386,5,1.2953367875647668,28995881,0.01724382852861066,2020-03-20
1869,0400000US48,48,Texas,,261231.711,48,547,5,0.9140767824497258,28995881,0.01724382852861066,2020-03-21
1870,0400000US48,48,Texas,,261231.711,48,639,7,1.0954616588419406,28995881,0.02414135994005493,2020-03-22
1871,0400000US48,48,Texas,,261231.711,48,728,7,0.9615384615384616,28995881,0.02414135994005493,2020-03-23
1872,0400000US48,48,Texas,,261231.711,48,857,11,1.2835472578763127,28995881,0.03793642276294347,2020-03-24
1873,0400000US48,48,Texas,,261231.711,48,1132,13,1.1484098939929328,28995881,0.044833954174387736,2020-03-25
1874,0400000US48,48,Texas,,261231.711,48,1542,21,1.3618677042801557,28995881,0.0724240798201648,2020-03-26
1875,0400000US48,48,Texas,,261231.711,48,1971,25,1.2683916793505834,28995881,0.08621914264305335,2020-03-27
1876,0400000US48,48,Texas,,261231.711,48,2381,30,1.2599748005039901,28995881,0.103462971171664,2020-03-28
1877,0400000US48,48,Texas,,261231.711,48,2722,35,1.2858192505510653,28995881,0.12070679970027465,2020-03-29
1878,0400000US48,48,Texas,,261231.711,48,3065,46,1.500815660685155,28995881,0.15864322246321813,2020-03-30
1879,0400000US48,48,Texas,,261231.711,48,3588,57,1.5886287625418059,28995881,0.1965796452261616,2020-03-31
1880,0400000US48,48,Texas,,261231.711,48,4402,65,1.4766015447523853,28995881,0.22416977087193865,2020-04-01
1881,0400000US48,48,Texas,,261231.711,48,4952,80,1.615508885298869,28995881,0.27590125645777064,2020-04-02
1882,0400000US48,48,Texas,,261231.711,48,5773,98,1.6975575957041398,28995881,0.3379790391607691,2020-04-03
1883,0400000US48,48,Texas,,261231.711,48,6566,124,1.8885166006701184,28995881,0.4276469475095445,2020-04-04
1884,0400000US48,48,Texas,,261231.711,48,7117,136,1.9109175214275682,28995881,0.4690321359782102,2020-04-05
1885,0400000US48,48,Texas,,261231.711,48,8150,159,1.9509202453987728,28995881,0.5483537472098192,2020-04-06
1886,0400000US48,48,Texas,,261231.711,48,8968,177,1.973684210526316,28995881,0.6104315299128176,2020-04-07
1887,0400000US48,48,Texas,,261231.711,48,9897,195,1.970294028493483,28995881,0.672509312615816,2020-04-08
1888,0400000US48,48,Texas,,261231.711,48,11372,228,2.0049243756595145,28995881,0.7863185809046465,2020-04-09
1889,0400000US48,48,Texas,,261231.711,48,12291,249,2.02587258969978,28995881,0.8587426607248113,2020-04-10
1890,0400000US48,48,Texas,,261231.711,48,13208,265,2.006359781950333,28995881,0.9139229120163652,2020-04-11
1891,0400000US48,48,Texas,,261231.711,48,13776,288,2.0905923344947737,28995881,0.9932445232479744,2020-04-12
1892,0400000US48,48,Texas,,261231.711,48,14487,320,2.2088769241388833,28995881,1.1036050258310826,2020-04-13
1893,0400000US48,48,Texas,,261231.711,48,15303,365,2.385153237927204,28995881,1.2587994825885789,2020-04-14
1894,0400000US48,48,Texas,,261231.711,48,16106,395,2.4525021731031917,28995881,1.3622624537602428,2020-04-15
1895,0400000US48,48,Texas,,261231.711,48,16928,428,2.528355387523629,28995881,1.4760717220490733,2020-04-16
1896,0400000US48,48,Texas,,261231.711,48,18131,461,2.5426065854062103,28995881,1.5898809903379034,2020-04-17
1897,0400000US48,48,Texas,,261231.711,48,18927,487,2.5730437998626297,28995881,1.6795488986866791,2020-04-18
1898,0400000US48,48,Texas,,261231.711,48,19441,503,2.587315467311352,28995881,1.7347291499782331,2020-04-19
1899,0400000US48,48,Texas,,261231.711,48,20035,523,2.6104317444472174,28995881,1.803704464092676,2020-04-20
1900,0400000US48,48,Texas,,261231.711,48,20949,552,2.634970642990119,28995881,1.9037186695586177,2020-04-21
1901,0400000US48,48,Texas,,261231.711,48,21769,571,2.622996003491203,28995881,1.9692452179673383,2020-04-22
1902,0400000US48,48,Texas,,261231.711,48,22706,601,2.6468774773187707,28995881,2.0727081891390022,2020-04-23
1903,0400000US48,48,Texas,,261231.711,48,23650,625,2.6427061310782243,28995881,2.1554785660763334,2020-04-24
1904,0400000US48,48,Texas,,261231.711,48,24494,662,2.702702702702702,28995881,2.2830828971880517,2020-04-25
1905,0400000US48,48,Texas,,261231.711,48,25209,676,2.6815819746915786,28995881,2.3313656170681623,2020-04-26
1906,0400000US48,48,Texas,,261231.711,48,25963,699,2.6922928783268496,28995881,2.410687228299772,2020-04-27
1907,0400000US48,48,Texas,,261231.711,48,26868,738,2.746761947297901,28995881,2.5451890908229347,2020-04-28
1908,0400000US48,48,Texas,,261231.711,48,27839,776,2.787456445993032,28995881,2.6762421876403755,2020-04-29
1909,0400000US48,48,Texas,,261231.711,48,29072,828,2.848101265822785,28995881,2.8555780043379264,2020-04-30
1910,0400000US48,48,Texas,,261231.711,48,30342,853,2.8112846878913715,28995881,2.94179714698098,2020-05-01
1911,0400000US48,48,Texas,,261231.711,48,31433,875,2.783698660643273,28995881,3.0176699925068666,2020-05-02
1912,0400000US48,48,Texas,,261231.711,48,32299,890,2.7555032663549954,28995881,3.0694014780926984,2020-05-03
1913,0400000US48,48,Texas,,261231.711,48,33134,914,2.758495804913382,28995881,3.15217185503003,2020-05-04
1914,0400000US48,48,Texas,,261231.711,48,34286,955,2.785393455054541,28995881,3.2935712489646374,2020-05-05
1915,0400000US48,48,Texas,,261231.711,48,35441,985,2.7792669507068086,28995881,3.3970342201363013,2020-05-06
1916,0400000US48,48,Texas,,261231.711,48,36682,1016,2.7697508314704757,28995881,3.503945957013688,2020-05-07
1917,0400000US48,48,Texas,,261231.711,48,37943,1059,2.7910286482355104,28995881,3.6522428823597393,2020-05-08
1918,0400000US48,48,Texas,,261231.711,48,38849,1086,2.795438750032176,28995881,3.745359556414237,2020-05-09
1919,0400000US48,48,Texas,,261231.711,48,40037,1110,2.772435497165122,28995881,3.828129933351568,2020-05-10
1920,0400000US48,48,Texas,,261231.711,48,40988,1137,2.7739826290621648,28995881,3.9212466074060655,2020-05-11
1921,0400000US48,48,Texas,,261231.711,48,42348,1169,2.7604609426655333,28995881,4.031607109989174,2020-05-12
1922,0400000US48,48,Texas,,261231.711,48,43822,1205,2.7497603943224864,28995881,4.15576267539517,2020-05-13
1923,0400000US48,48,Texas,,261231.711,48,45169,1256,2.780668157364564,28995881,4.331649726387,2020-05-14
1924,0400000US48,48,Texas,,261231.711,48,46987,1300,2.766722710536957,28995881,4.483395417438773,2020-05-15
1925,0400000US48,48,Texas,,261231.711,48,47866,1330,2.7785902310617137,28995881,4.5868583886104375,2020-05-16
1926,0400000US48,48,Texas,,261231.711,48,48828,1356,2.77709510936348,28995881,4.676526296959213,2020-05-17
1927,0400000US48,48,Texas,,261231.711,48,49788,1362,2.735598939503495,28995881,4.697218891193546,2020-05-18
1928,0400000US48,48,Texas,,261231.711,48,51080,1405,2.7505873140172277,28995881,4.8455158165395975,2020-05-19
1929,0400000US48,48,Texas,,261231.711,48,52369,1443,2.755446924707365,28995881,4.976568913357038,2020-05-20
1930,0400000US48,48,Texas,,261231.711,48,53441,1480,2.7694092550663347,28995881,5.1041732444687575,2020-05-21
1931,0400000US48,48,Texas,,261231.711,48,54369,1498,2.755246555941805,28995881,5.166251027171756,2020-05-22
1932,0400000US48,48,Texas,,261231.711,48,55451,1522,2.7447656489513266,28995881,5.249021404109087,2020-05-23
1933,0400000US48,48,Texas,,261231.711,48,56050,1533,2.7350579839429083,28995881,5.286957826872031,2020-05-24
1934,0400000US48,48,Texas,,261231.711,48,56490,1536,2.7190653212958047,28995881,5.297304123989197,2020-05-25
1935,0400000US48,48,Texas,,261231.711,48,57573,1552,2.6957080575964425,28995881,5.352484375280751,2020-05-26
1936,0400000US48,48,Texas,,261231.711,48,59105,1598,2.703662972675746,28995881,5.511127597743969,2020-05-27
1937,0400000US48,48,Texas,,261231.711,48,60820,1618,2.6603091088457744,28995881,5.580102911858412,2020-05-28
1938,0400000US48,48,Texas,,261231.711,48,62073,1645,2.6501055209189177,28995881,5.673219585912911,2020-05-29
1939,0400000US48,48,Texas,,261231.711,48,63396,1676,2.6436999179758973,28995881,5.780131322790296,2020-05-30
1940,0400000US48,48,Texas,,261231.711,48,64974,1683,2.5902668759811616,28995881,5.8042726827303515,2020-05-31
1941,0400000US48,48,Texas,,261231.711,48,66081,1695,2.565033822127389,28995881,5.845657871199016,2020-06-01
1942,0400000US48,48,Texas,,261231.711,48,67966,1732,2.548332990024424,28995881,5.973262202310735,2020-06-02
1943,0400000US48,48,Texas,,261231.711,48,69546,1766,2.5393264889425704,28995881,6.090520236305287,2020-06-03
1944,0400000US48,48,Texas,,261231.711,48,71330,1793,2.5136688630309827,28995881,6.183636910359786,2020-06-04
1945,0400000US48,48,Texas,,261231.711,48,73323,1821,2.4835317703858264,28995881,6.280202350120004,2020-06-05
1946,0400000US48,48,Texas,,261231.711,48,75077,1840,2.4508171610479907,28995881,6.3457288985287255,2020-06-06
1947,0400000US48,48,Texas,,261231.711,48,75948,1846,2.4306104176541847,28995881,6.36642149276306,2020-06-07
1948,0400000US48,48,Texas,,261231.711,48,77326,1856,2.400227607790394,28995881,6.40090914982028,2020-06-08
1949,0400000US48,48,Texas,,261231.711,48,79271,1886,2.3791802803042725,28995881,6.5043721209919445,2020-06-09
1950,0400000US48,48,Texas,,261231.711,48,81771,1916,2.3431289821574888,28995881,6.607835092163607,2020-06-10
1951,0400000US48,48,Texas,,261231.711,48,83772,1942,2.318197010934441,28995881,6.697503000512383,2020-06-11
1952,0400000US48,48,Texas,,261231.711,48,86031,1965,2.2840603968336994,28995881,6.776824611743993,2020-06-12
1953,0400000US48,48,Texas,,261231.711,48,88120,1989,2.2571493418066275,28995881,6.859594988681325,2020-06-13
